SMILES,molaff,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MinPartialCharge,PEOE_VSA2,NumRotatableBonds
O=C1C(=O)Nc(c12)cccc2,-5.2615,11.38442744,0.203888889,0.552028949,-0.318428273,9.589074368,0
CC(=O)c1ccc(O)cc1,-2.4536,11.55508598,0.660100151,0.595108332,-0.507966216,4.794537184,3
O=Cc1cc(OC)c(O)c(c1)OC,-6.0389,11.26894652,0.954351852,0.713905991,-0.501699188,4.794537184,6
[O-]C(=O)c1ccccc1,-5.0562,10.47933485,0.62037037,0.526318067,-0.544815119,0,1
[O-]C(=O)c1c(OC)cccc1OC,-4.3052,11.16367725,0.955092593,0.661536688,-0.544521725,0,5
[O-]C(=O)c1ccc(O)cc1,-5.4597,10.54119709,0.615740741,0.580453767,-0.544815082,0,2
[O-]C(=O)c1cc(OC)c(O)cc1,-4.9915,10.7939607,0.823032407,0.659751541,-0.544812691,0,4
[O-]C(=O)CC(C)C,-4.2109,10.45493056,2.546527778,0.482217728,-0.550161147,0,4
Oc1c(O)cccc1,-5.3882,7.277824074,0.494444444,0.490727669,-0.504260125,0,2
COc1c(O)cccc1,-4.4959,7.427824074,0.629498299,0.612772549,-0.504254836,0,3
CC(C)=CC(=O)C,-3.7384,11.19148148,1.424884259,0.454517702,-0.295182765,4.794537184,4
OCCc1ccccc1,-4.2983,7.594212963,0.70657124,0.62497527,-0.396031315,0,3
COC(=O)c1ccc(O)cc1,-1.6455,11.52946098,0.666265117,0.614388449,-0.507966179,0,3
c1c[nH+]c(C)c2[nH]c(c3c12)cccc3,-5.7493,8.179259259,0.207777778,0.554575029,-0.349393591,0,1
C[N@H+]1CCc(cc(c2[O-])OC)c3[C@@H]1Cc(c4c23)ccc(c4O)OC,-2.3189,14.05732958,1.203592687,0.856975984,-0.869535744,0,6
c1coc(c12)c(O)c3c(c2)ccc(=O)o3,-1.8202,11.48462081,0.142130574,0.567592617,-0.501634828,0,1
c1c(O)cc(O)cc1/C=C/c2ccccc2,-4.5328,8.161545729,0.619042895,0.749888639,-0.507800591,0,4
COc1c(OC)ccc(c12)C[C@H]3c4c(CC[N@@H+]3C2)cc(OC)c(c4)OC,-4.2456,9.602657313,1.488999474,0.909381132,-0.492859142,0,8
COc(cc1)cc(c12)oc(=O)cc2,-5.3759,11.38125626,0.381952003,0.621752807,-0.496623615,0,2
Oc1cc(C([O-])=O)cc(O)c1O,-6.4012,10.70616308,0.699074074,0.475959958,-0.5448103,0,4
COC(=O)c1cc(O)c(O)c(c1)O,-6.3171,11.69442697,0.74959845,0.438871148,-0.50414374,0,5
[O-]C(=O)CCCCCCCCCCC,1.7048,11.04821567,2.923608921,0.507393268,-0.550171861,0,11
NC(=O)/C=C/c1ccc(O)cc1,-5.3242,11.28780738,0.435903723,0.635772136,-0.507966251,4.794537184,3
c1cc(O)ccc1\C=C\c2cc(OC)cc(c2)OC,-4.439,8.338044454,0.758585487,0.849667756,-0.507966251,0,7
c1ccccc1\C=C\c2cc(OC)cc(c2)OC,-4.5952,8.314606954,0.748768975,0.755084862,-0.496602081,0,6
O1COc(c12)ccc3c2C[N@@H+]4[C@H](C3)c5c(CC4)cc6c(c5)OCO6,-4.051,9.497767267,0.863878298,0.794973993,-0.453584648,0,0
COc1c(OC)ccc(c12)C[C@@H]3c4c(CC[N@H+]3C2)cc(O)c(c4)OC,-5.9455,9.544063563,1.317262859,0.890747117,-0.504247711,0,7
COc1c(C(C)C)oc(c12)cc3c(c2)ccc(=O)o3,-3.8755,11.80821296,0.598898337,0.65792907,-0.492416046,0,5
CC(O1)(C)C=Cc(c2)c1cc(c23)oc(=O)cc3,-4.0606,11.73177581,0.49095616,0.650583335,-0.483015489,0,2
O1COc(c12)ccc3c2C[N@H+](C)CCc4c(C(=O)C3)cc5c(c4)OCO5,-4.8553,14.19843742,1.045850046,0.768947016,-0.453584263,4.794537184,1
COc(c1O)c(OC)cc(c12)ccc(=O)o2,-2.1218,11.61816441,0.588896447,0.779862914,-0.501566499,0,5
COc1c(O)c(OC)cc(c12)oc(=O)cc2,-6.0483,11.62391519,0.628827003,0.779862914,-0.501680676,0,5
Oc1cccc(c12)oc3c(c2=O)cc(O)cc3,-5.0006,12.80337491,0.490869237,0.579244714,-0.507937001,4.794537184,2
O1COc(c12)cc3c(c2)[C@H]4[C@H]5C(CC[N@H+]5C3)=C[C@H](O)[C@H]4O,-2.9727,9.46448082,0.923999774,0.554268857,-0.453584443,0,2
c1cc(O)cc(c12)oc(c(c2=O)O)-c3cc(O)c(O)cc3,-2.7866,12.89199444,0.644412189,0.510622347,-0.50782198,4.794537184,5
c1coc(c12)cc(OC)c3c2oc(=O)cc3,-5.2031,11.68537096,0.232877929,0.586359034,-0.495845627,0,2
COC(=O)[C@@H]1C[C@@H](O)C[NH2+]1,-5.756,11.87331633,2.252268519,0.41474387,-0.464624747,0,3
O=C1[C@@H]([NH3+])CCO1,-3.6043,11.10861111,1.738425926,0.380068847,-0.461033848,0,1
[O-]C(=O)CC(C)(O)CC([O-])=O,-3.2659,10.6630787,2.749074074,0.4724889,-0.550056233,0,6
[O-]C(=O)/C=C/c1cc(O)ccc1,-4.9759,10.49186217,0.669027778,0.631327961,-0.545466972,0,3
CC(=O)Nc1c(O)cccc1,-5.2508,11.49939437,0.213564815,0.595026197,-0.505774057,4.794537184,3
c1cc([N+]([O-])=O)ccc1\N=C\c2c(O)ccc(c23)cccc3,-3.7114,11.10855285,0.462958797,0.44618649,-0.507251125,15.106723,4
[O-]C(=O)c1cc(=O)cc(o1)C([O-])=O,-4.5633,11.00185185,1.134259259,0.494124846,-0.54152542,4.794537184,2
CC(=O)c1ccc(s1)-c2cccs2,-4.1456,11.76802028,0.078333333,0.687973717,-0.293605083,4.794537184,3
C[C@@H]1[NH2+]CCc(c12)cc(O)c(c2)OC,-2.5668,8.422536376,1.127404573,0.686695609,-0.504247711,0,4
c1cccc(c12)oc(cc2=O)-c3ccccc3,-4.7273,12.56973482,0.530174792,0.630772226,-0.455819946,4.794537184,1
c1cccc(c12)[nH]cc2C3(C(=O)Nc(c34)cccc4)c5c[nH]c(c56)cccc6,-3.0685,14.67632149,0.059211073,0.408865662,-0.360827959,4.794537184,2
O=C1O[C@@H](C)CCCC(=O)CCC\C=C\c(c12)cc(O)cc2O,-5.4248,13.53524388,1.273738302,0.714308902,-0.507799736,4.794537184,3
O=C1O[C@@H](C)CCCC(=O)CCCCCc(c12)cc(O)cc2O,-4.2084,13.65985651,1.456955895,0.714787899,-0.50781186,4.794537184,3
C1CCCN1C(=O)/C=C/c2ccccc2,-4.913,12.72026109,0.466088908,0.672361197,-0.33916331,4.794537184,2
[O-]C(=O)c1c(O)ccc(c1)O,-5.1801,10.67737339,0.70162037,0.530789539,-0.544666932,0,3
O=C1OC(=O)[C@@H]([C@@H]12)[C@@H]3CC[C@H]2O3,-5.5565,11.70621599,1.67962963,0.373004186,-0.392544813,9.589074368,0
CC(=O)[C@]12[C@@H](O2)C[C@@H]3[C@@]1(C)CC[C@H]4[C@]5(C)C(=CC[C@@H]34)C[C@@H](O)CC5,-4.1799,13.92274536,2.445607232,0.589657577,-0.392796685,4.794537184,5
COc(cc1)ccc1[C@@H](CC2=O)Oc(c23)cccc3,-4.5482,12.97267808,0.84777985,0.823541581,-0.49676818,4.794537184,3
CC(=O)[C@H]1CC[C@H]([C@]12C)[C@H]3[C@H](CC2)[C@]4(C)C(=CC3)C[C@H](CC4)OC(=O)C,-5.3205,13.98472262,2.728450439,0.510182062,-0.462223591,9.589074368,6
CC(=O)c1c(O)cc(cc1)OC,-4.9839,11.80330936,0.908016818,0.678616653,-0.50705458,4.794537184,5
OC[C@@H]1[C@@H](O)[C@H](O)[C@H](O1)n(c(=O)[nH]2)ccc2=O,-5.1154,12.35095057,0.398909675,0.443510591,-0.393566854,14.3386401,5
OC[C@@](C)(O)[C@@H](C1)Oc(c12)nc3c(c2OC)cccc3,-2.1801,8.733603553,0.712891445,0.882869399,-0.49555048,0,7
[O-]C(=O)c1c(O)cc(O)cc1,-5.1513,10.65675265,0.655324074,0.567409975,-0.544669313,0,3
CC(C)=CCOc(c1O)c(OC)cc(c12)ccc(=O)o2,-4.0873,11.91102466,0.762664504,0.686576751,-0.501566234,0,8
Oc1c(O)c(OC)cc(c12)ccc(=O)o2,-4.2685,11.48549658,0.488981481,0.543540066,-0.501604175,0,4
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc2c(O)c(OC)cc(c23)ccc(=O)o3,-1.8096,12.30942971,1.00777951,0.408808205,-0.501597591,0,10
CC(C)=CCOc(c1OC(=O)C)c(OC)cc(c12)ccc(=O)o2,-3.4628,12.28714236,0.969986877,0.36490203,-0.492686271,4.794537184,9
CC(C)=CCOc(c(c1)OC)cc(c12)oc(=O)cc2,-3.8939,11.82854167,0.723081171,0.625583443,-0.492841674,0,7
[O-]C(=O)CC[C@H](C([O-])=O)NC(=O)c1ccc(cc1)NCc(n2)cnc(c23)[nH]c(N)[nH+]c3=O,-5.1348,13.20716202,0.060063996,0.259439816,-0.550170248,10.51425416,10
COc1c(OC)ccc(C2)c1C[N@@H+](CC3)[C@@H]2c(c4)c3cc(c45)OCO5,-4.5261,9.544063563,0.943304526,0.903037185,-0.492854233,0,4
COc(c1)c(OC)cc(C[C@H]2[N@H+](C)CC3)c1c4c2c3c(OC)c(c45)OCO5,-4.0902,9.662260842,1.157774471,0.892651671,-0.492858787,0,7
COc(cc1)c(OC)cc1C[C@@H]2[N@@H+](C)CCc(c23)cc(OC)c(c3)OC,-4.0724,9.602657313,1.493235632,0.858466891,-0.492869978,0,11
COc(c1c23)c(OC)cc2CC[N@H+](C)[C@H]3Cc4cc(c(O)cc4)Oc5ccc(cc5)CC=6c7c(CCN6)cc(O1)c(c7)OC,-2.8324,10.39472003,1.489782184,0.337484179,-0.504238692,4.992404733,8
COc1c(OC)ccc(C2)c1C[N@H+](CC3)[C@H]2c(c4)c3cc(c45)OCO5,-3.8593,9.544063563,0.943304526,0.903037185,-0.492854233,0,4
C[N+]1(C)CCc(cc(c2O)OC)c3[C@@H]1Cc(c4c23)ccc(c4O)OC,-3.3585,9.701907951,1.218090986,0.823934262,-0.503817846,0,8
O1COc(c12)cc3c(c2)[C@@H]([N@@H+](C)CC3)[C@H](OC4=O)c5ccc(c6c45)OCO6,-4.6667,13.40299488,0.817258479,0.762531922,-0.453584647,0,2
C1CCN([C@@H]12)C(=O)c3c(NC2=O)cccc3,-5.7115,13.06475151,0.270439815,0.709019322,-0.326538721,9.589074368,0
[O-]C(=O)CCC(=O)O[C@@H]([C@H](C)[C@H]1[C@]234)O[C@@H]3O[C@](C)(OO4)CC[C@H]2[C@H](C)CC1,-2.6693,13.25316084,3.027620195,0.528066554,-0.550155151,4.794537184,7
C1C[C@@H](C)[C@@H]2CC[C@@](C)(OO3)O[C@H]4O[C@H](O)[C@H](C)[C@H]1[C@@]234,-5.3642,9.426237245,3.967062429,0.690996397,-0.367604464,0,4
CC(O1)(C)C=Cc(c2O)c1c(C(C)(C)C=C)c(c23)oc4c(c3=O)ccc(O)c4O,-2.1718,14.32034104,1.047135863,0.330608239,-0.506256462,4.794537184,9
CC(C)=CCc1c(OC)c(O)cc(c12)oc3c(c2=O)c(O)c(c(c3)O)CC=C(C)C,-1.6124,14.65533628,1.234565605,0.40017072,-0.507374133,4.794537184,13
c1cccc(c12)occc2=O,-4.3659,11.67026077,0.387037037,0.566802925,-0.464083956,4.794537184,0
Cc1ccc2oc(=O)c(c3c2c14)c(O)c5c(c3oc4=O)c(ccc5)O[C@H](O6)[C@@H]([C@@H](O)[C@@H](O)[C@H]6C)O[C@H](O7)[C@@H](O)[C@H](OC)[C@H](O)[C@@H]7C,-4.0167,14.21034643,0.955607555,0.104499037,-0.506363885,0,14
c1ccccc1C(=O)[C@]([C@@H]2[O-])(O)NC(=O)[C@@]23C(=O)C(C)=C(O3)[C@@H](O)[C@@H](O)/C=C\CC,-2.9607,14.44061833,1.035968451,0.253701141,-0.844587611,14.38361155,11
c1ccccc1C(=O)[C@]([C@@H]2[O-])(OC)NC(=O)[C@@]23C(=O)C(C)=C(O3)[C@@H](O)[C@@H](O)/C=C\CC,-2.7906,14.75728499,1.161593451,0.294559897,-0.844582882,14.38361155,12
COC(=O)C(=C)CCCCCCCC([O-])=O,0.7265,12.07406018,1.934156293,0.337005802,-0.550171861,0,10
Oc1cc(C)cc(O)c1C(=O)c2c(C(=O)OC)cc(O)cc2O,-3.6627,13.64579837,1.078395499,0.502445318,-0.50779512,4.794537184,9
Oc1cc(OC)cc(C(=O)OC)c1C(=O)c2c(O)cc(C)cc2O,-4.6375,13.7784662,1.128392203,0.580397329,-0.507027146,4.794537184,10
Oc1cc(C)cc(O)c1C(=O)c2c(C(=O)OC)cc(OC)cc2OC,-3.8418,14.00508185,1.182095906,0.633019911,-0.507027146,4.794537184,11
[O-]C(=O)CC[C@H](C([O-])=O)N(C1)C(=O)c(cc2O)c1c(O3)c2C[C@@]34[C@]5(C)[C@@H](C(C)(C)C(=O)CC5)CC[C@H]4C,-2.8807,14.69436963,1.284735304,0.618395614,-0.550170247,9.589074368,10
OC[C@@]1(O)C(C)=CC(=O)[C@@H]([C@]12C)C(C)(C)C[C@H](C2)O,-5.3313,14.15107615,2.322409769,0.663864046,-0.393085133,4.794537184,8
[O-]C(=O)[C@]1(O)[C@@H](C([O-])=O)OC(=O)[C@H]1CCCCCCCCCC,-3.2091,12.73307678,2.895229291,0.391850682,-0.546803602,4.794537184,13
OC[C@@]1(O)C(C)=CC(=O)[C@H]([C@@]12C)C(C)(C)CCC2,-6.0558,14.08921391,2.300938681,0.750857023,-0.393002995,4.794537184,7
COc1cc(O)c(CCO)c(c12)O[C@H](C)CC2=O,-4.5726,13.11332396,1.328129724,0.847341082,-0.507385106,4.794537184,7
COc1cc(O)c(CC)c(c12)O[C@H](C)CC2=O,-4.7291,13.06519511,1.306658636,0.855718273,-0.507386884,4.794537184,6
CCCC(=O)c1c(O)c(CCO)c(O)cc1OC,-0.1475,13.24887952,1.418177949,0.671451171,-0.507385243,4.794537184,11
CCCC(=O)c1c(O)c(CC)c(O)cc1OC,-3.2616,13.20075066,1.385585357,0.77376866,-0.507387021,4.794537184,10
[O-]C(=O)C(=C)[C@H](C([O-])=O)CCCC[C@H](C)O,0.379,11.5587539,2.070122394,0.406503356,-0.549496832,0,10
[O-]C(=O)C(=C)[C@H](C([O-])=O)CCCCCC,0.0995,11.52023538,2.055307579,0.405833406,-0.549496832,0,9
c1cccc(C(=O)N2C)c1NC(=O)[C@@]23[C@H](O3)c4cc(O)ccc4,-6.4506,13.59458373,0.219526408,0.788025437,-0.507954627,9.589074368,3
[O-]C(=O)c1c(C)cc(cc1O)Oc(cc2C)cc(c2)O,-4.4844,11.49382442,0.954118336,0.890582543,-0.54465862,0,7
CC(=O)c1c(CC([O-])=O)cc(O)cc1O,-3.2754,12.07990079,1.028271447,0.659425301,-0.549805772,4.794537184,6
CC(=O)c1c(CC([O-])=O)cc(OC)cc1O,-2.9318,12.21256862,1.225349112,0.719816173,-0.549805772,4.794537184,7
CCCCCC[C@H](O)[C@H](C[C@H]1O)OC(=C12)[C@@H](O)CCC2=O,-4.7912,13.17997878,1.975751571,0.646027523,-0.48867267,4.794537184,10
Oc1cc(C)cc(C2=O)c1C(=O)c(c23)c(O)cc([O-])c3-c4c(O)cc(O)c(c45)C(=O)c6c(C5=O)cc(C)cc6O,-1.6537,14.7016762,1.122640488,0.208058629,-0.871928687,19.17814874,8
c1ccc(O)cc1-c2c(O)c(=O)[nH]c(c23)cccc3,-4.4188,12.59974576,0.107302296,0.623760317,-0.507943875,4.794537184,3
c1ccccc1-c2c(O)c(=O)[nH]c(c23)cccc3,-3.7027,12.55161691,0.120901833,0.683344163,-0.502576628,4.794537184,2
c1cccc(c12)nc3n(c2=O)C4=C(CC3)NC(=O)c5c(N4)cccc5,-3.5747,13.82043892,0.103306878,0.663189891,-0.339121287,9.589074368,0
C=CC(C)(C)c1c([nH+]c[nH]1)/C=C2/C(=O)N[C@H](C(C)C)C(=O)N2,-2.9814,13.38854306,0.354337561,0.569904158,-0.338693854,9.589074368,8
C[C@@]12[C@H](O2)[C@](C)(O[C@H]1C)\C=C(C)\C=C(\C)[C@H](O3)[C@@]3(C)c(c4C)oc(=O)cc4OC,-3.8559,12.86766079,1.651885628,0.550964581,-0.49607696,0,13
[O-]C(=O)CCC(=O)Cc1ccccc1,-2.0263,12.23295304,0.879560172,0.673425991,-0.550157617,4.794537184,5
O=C(O1)CC[C@@]1(C([O-])=O)[C@@H](C([O-])=O)CCCCCCCCCC,-4.4534,12.36653813,2.646085105,0.386021888,-0.54968855,4.794537184,13
C[C@H](O)CCC[C@H](OC1=O)Cc(c12)cccc2O,-3.7199,12.75531096,1.029707863,0.802268575,-0.507041795,0,7
OC[C@@H](O)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,-2.597,12.86878465,2.324626793,0.225718239,-0.462823382,4.794537184,20
O=C1O[C@H](C)[C@]2([C@@]134)C(=O)O[C@@](C)(C4=C)[C@@H](O)[C@]5(O2)[C@]3(C)CC[C@@]6(C5=C)C(C)(C)OC(=O)C=C6,-2.9192,15.12782629,2.164496987,0.334589554,-0.458098586,4.794537184,6
C\C=C\C=C\C(=O)C(=C([O-])[C@]12C)[C@@H]([C@](C)(C1=O)O)[C@H]([C@@]3(C)C([O-])=C(C)C(=O)O3)[C@H]2C(=O)/C=C/C=C/C,-1.7467,15.17442306,1.894573149,0.315378116,-0.874471735,14.38361155,14
c1c(O)c(O)cc(c1C)-c(c2C([O-])=O)cc(O)cc2OC,-4.3211,12.03977033,0.995882149,0.731063842,-0.544645493,0,8
[O-]C(=O)[C@]1(O)[C@@H](C([O-])=O)OC(=O)[C@H]1CCCCCCCCC=C,-2.7585,12.70567937,1.761717208,0.294930904,-0.546803602,4.794537184,12
CC(C)C[C@H](O)c(c1OC)ccc(c12)Oc3c(COC2=O)cc(C)cc3O,-4.3248,13.71324326,1.237891866,0.780587815,-0.504223386,0,10
C/C=C/c(oc1)c(OC)c(=O)c1C(=O)c2c(C(=O)OC)cc(OC)cc2OC,-2.67,13.98585439,1.468901462,0.527075386,-0.496596608,9.589074368,12
C\C=C\C=C\[C@@H](C1)Oc(c12)c(O)cc(c2)O,-1.5653,8.342791005,0.781686547,0.749810529,-0.507807723,0,5
CC(=O)c1c(CC([O-])=O)c(C)c(O)c(C)c1O,-0.7834,12.53313209,1.398960223,0.732149449,-0.549805591,4.794537184,8
Oc1cc(C([O-])=O)cc(c12)C(=O)c3c(C2=O)c(O)cc(c3)O,-5.5468,13.03967026,0.771666667,0.572535085,-0.544812331,9.589074368,4
COc1cc(O)c([C@@H](CO)[C@H](O)CO)c(c12)oc3c(c2=O)c(O)ccc3,-2.7198,13.95954629,1.006652166,0.419759522,-0.507371488,4.794537184,11
CC(C)C[C@@H](NC1=O)[C@H]([C@]123)[C@@H](C)C(C)=C[C@@H]2/C=C(\C)CC[C@@H](O)[C@@H](O)\C=C\C3=O,-3.9615,15.48462987,1.573308296,0.490457542,-0.390077653,9.589074368,9
C1CCN([C@H]12)C(=O)[C@H](NC2=O)Cc3c[nH]c(c34)cccc4,-4.2157,13.65352518,0.077669359,0.869519084,-0.360888473,9.589074368,2
Oc1cc(C)cc(c1O)Oc(c2O)cc(C)cc2O,-1.0259,8.173165509,0.951741688,0.624652308,-0.50415426,0,8
c1cccc(c1[C@]23O)N4[C@@H]2N([C@@H](C)C4=O)C5(C)c6n([C@H](C3)C(=O)N5)c(=O)c7c(n6)cccc7,-2.3357,14.74418221,0.238702014,0.534876126,-0.381350575,23.85062093,3
Oc1cc(C)cc(OC)c1C(=O)c2c(C(=O)OC)cc(O)cc2OC,-3.9431,14.09902967,1.259876981,0.633019911,-0.507794989,4.794537184,11
Oc1cc(OC)cc(c1C([O-])=O)-c(c2C)cc(O)c(c2)O,-2.8825,11.94582251,0.995882149,0.731063842,-0.544645624,0,8
COC(=O)[C@@H]([C@H](O)C=C1)c(c2=O)c1oc(c23)cc(CO)cc3O,-4.4645,13.64170076,0.994179461,0.695319833,-0.50702509,9.589074368,6
CC(C)C[C@H](NC1=O)C(=O)N([C@@H]12)CCC2,-4.5747,13.26885629,0.752323791,0.722140905,-0.342496032,9.589074368,4
COC1=CC(=O)C=C(C)[C@]12C(=O)c3c(O2)c(Cl)c(OC)cc3OC,-3.0576,13.98979682,0.997843915,0.834380954,-0.495791335,9.589074368,7
C/C=C/C1=CC(=O)[C@H](O)[C@H]1O,-5.048,11.75077901,1.077893519,0.549268474,-0.385191748,4.794537184,4
C[C@H](C1)OC(=O)c(c2O)c1cc(c23)c(O)c(OC)cc3O,-3.89,12.79733282,0.747216553,0.549340058,-0.507015928,0,6
COc1c(C(=O)OC2)c2c(C)c(O3)c1C[C@H]4[C@@]3(C)C[C@@H](O)[C@](O)([C@@]45C)C(C)(C)OC(=O)CC5,-4.0021,14.07392692,1.724035585,0.615481709,-0.495405428,4.794537184,9
O1C=C[C@H]2[C@@H]1Oc(c23)cc(OC)c4c3oc5c(c4=O)c(O)ccc5,-4.9519,13.69006102,0.614940476,0.693366472,-0.507037039,4.794537184,3
CC[C@@H](C)C(=O)O[C@@H](CCC1)[C@@H](C=12)[C@H]([C@@H](C)C=C2)CC[C@@H](O)C[C@@H](O)CC([O-])=O,-2.6578,14.10319219,2.261728557,0.537437643,-0.550068103,4.794537184,15
O[C@H]1[C@H](O)C[C@H]([C@@H]1C([O-])=O)/C=C/C=C/CCC,-4.6426,11.93293742,1.84917328,0.662048097,-0.549735674,0,8
CC(=O)N(O)CCC[C@@H](C1=O)NC(=O)[C@H](CCCN(O)C(=O)C)NC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H](N1)CCCN(O)C(=O)C,-4.2187,15.50679366,1.681287511,0.069815458,-0.345504286,58.77943612,18
CC(=O)NCCc1ccc(O)cc1,-3.9924,11.65002104,0.748991166,0.72881129,-0.507966645,4.794537184,5
O=C1O[C@@H](C)Cc(c12)cc(O)cc2OC,-5.7061,12.36940996,0.986604781,0.710439618,-0.507811709,0,4
c1cc(O)ccc1C(=C([O-])C(=O)O2)[C@@]2(C(=O)OC)Cc3ccc(O)cc3,-4.6785,13.49459625,0.994179039,0.782151078,-0.867271223,0,7
Oc1cc(C)cc(O)c1C(=O)c2c(C(=O)OC)cc(O)cc2OC,-5.531,13.87241402,1.143643198,0.580397329,-0.507794989,4.794537184,10
Oc1cc(O)cc(C([O-])=O)c1C(=O)c2c([O-])c(Cl)c(C)c(Cl)c2OC,-2.6262,13.41792202,1.070334989,0.760941037,-0.870863556,4.794537184,8
Oc1cc(O)cc(C(=O)OC)c1C(=O)c2c([O-])c(Cl)c(C)c(Cl)c2OC,-2.6125,13.72624118,1.105603074,0.598918153,-0.870863556,4.794537184,9
CC[C@H](C)\C=C(C)\C=C\C(OC1)=CC(C=12)=C(Cl)C(=O)[C@@](C)(C2=O)OC(=O)C,-3.2645,13.56505069,1.225139156,0.39739266,-0.464199839,14.38361155,10
CC[C@H](C)\C=C(C)\C=C\C(=O)Cc(c1C=O)cc(O)c(C)c1O,-4.4784,13.39928087,1.357067515,0.454629747,-0.50753134,9.589074368,13
CC[C@H](C)\C=C(C)\C=C\C(OC1)=CC(=CC2=O)C=1[C@H]([C@]23C)[C@@H](C(=O)O3)C(=O)C,-3.3637,13.7855346,1.492113677,0.408632002,-0.464664101,14.38361155,10
C1C(=O)O[C@H](CC)c(c12)cccc2O,-5.0059,12.08982946,0.945259354,0.691506314,-0.50764598,4.794537184,3
[O-]C(=O)[C@H](C)[C@H]1CC[C@H](O1)C[C@@H](O)CC,-3.7955,11.63464311,3.015105676,0.704849653,-0.549772047,0,8
[O-]C(=O)[C@@H](C)[C@@H]1CC[C@@H](O1)C[C@H](C)OC(=O)[C@@H](C)[C@@H]2CC[C@@H](O2)C[C@@H](O)CC,-2.821,14.15766818,3.286276397,0.556152437,-0.549772047,4.794537184,15
[O-]C(=O)c(c1)cc(O)c(C2=O)c1C(=O)c(c23)cc([O-])c(Cl)c3O,-4.0705,12.96168304,0.763518519,0.637359113,-0.87134785,9.589074368,3
OCc(c1O)c(OC)cc(c12)[C@@H](O)CCC2=O,-5.618,12.82975635,1.237355915,0.712283879,-0.506656213,4.794537184,6
[O-]C(=O)[C@@H](C)[C@@H]1CC[C@@H](O1)C[C@H](C)OC(=O)[C@@H](C)[C@@H]2CC[C@@H](O2)C[C@H](C)O,-4.5981,14.0705814,3.268387978,0.594533921,-0.549772047,4.794537184,14
NC(=O)C[C@H](CC([O-])=O)C/C=C1/C(=O)[C@H](C)C[C@H](C)C1,-3.3848,13.4787385,1.18653608,0.71861812,-0.550160353,9.589074368,8
C\C=C\C=C\C(=O)c1c(O)c(C)c(O)c(C)c1,-5.2819,12.90986017,1.196916695,0.478175158,-0.507262151,4.794537184,8
Oc1c(Cl)c(C)c(Cl)c(c1C([O-])=O)Oc(c2C(=O)OC)c(OC)cc(c2)O,-1.8276,12.81274949,1.006606161,0.713147765,-0.544519457,0,10
Oc1cc(C)cc(c1C([O-])=O)Oc(c2C(=O)OC)c(OC)cc(c2)O,-5.0724,12.78997171,1.198906736,0.77662334,-0.544521444,0,10
O[C@H]1C[C@H](C)Cc(c1c23)ccc3[C@H](O)c4c(C2=O)cccc4O,-5.1592,14.05467652,0.999646151,0.698839089,-0.507533838,4.794537184,4
[O-]C(=O)c1ccc(cc1)N[C@@H](CC2=O)[C@H](O2)\C=C\[C@H](C)O,-4.4916,12.35872521,0.574362245,0.588529469,-0.544815098,4.794537184,7
O[C@]12[C@H]3[C@H](O3)C4=C(C(=O)C[C@H](C)C4)[C@@H]1C(=O)c5c([C@H]2O)c(O)ccc5,-5.6589,14.36277223,1.15323214,0.60838223,-0.507545152,9.589074368,4
O=Cc1c(C)cc(O)c(c1O)C\C=C(C)\CC[C@]2(C)[C@@H](C)C(=O)CC[C@H]2C,-4.5333,13.93186883,1.552417169,0.536139218,-0.507508186,9.589074368,13
CC(=O)/C=C/c1c(c(O)cc(C)c1)Oc2ccc(c(c2C([O-])=O)OC)[C@@H](O)CC(C)C,-1.3123,12.8561078,1.4292933,0.587983102,-0.544521108,4.794537184,16
O=c1oc(C)cc(c12)cc(O)cc2O,-4.6308,11.96453042,0.525115741,0.663289518,-0.507799718,0,3
C=CC(C)(C)[C@]12c3c(cccc3)N[C@H]1N4[C@@H](C2)C(=O)NC(/C4=O)=C\c5cnc[nH]5,-5.1912,14.65705247,0.016071837,0.555384804,-0.364091587,9.589074368,5
CC(=O)c(c1C)c([O-])cc(c12)C[C@@H](O)CC2=O,-5.8764,12.84380527,1.372137188,0.726314402,-0.871951645,9.589074368,4
[O-]C(=O)C[C@H]([NH3+])C/C=C\CCC,-4.402,11.07573391,2.052918556,0.54646941,-0.549921191,0,8
CC(=O)c1c([O-])c(C(=O)C)c(O)cc1[O-],-4.471,12.10962963,1.247021447,0.68610991,-0.871891917,9.589074368,5
OC[C@@H](O)COC(=O)CCCCCCCCCCCC(C)C,-1.9819,12.85011476,3.059123181,0.355805345,-0.462823382,4.794537184,19
CC(=O)C1=C([O-])[C@H](NC1=O)[C@@H](C)CC,-1.9223,12.60497213,0.836064815,0.631825293,-0.873439939,9.589074368,6
CC(=O)c1c(C)cc(O)c(c12)C(=O)c3c(C2=O)ccc(c3O)-c(c4[O-])ccc(C5=O)c4[C@@H](O)[C@]([C@@]567)(O7)C(=O)C[C@](C)(O)[C@@H]6[C@@H](C)OC(=O)C,-1.9246,15.46619042,1.505240829,0.138898139,-0.871767325,28.7672231,13
